Loan_Institution_Past6M,Overdue_Num_Past6M,Overdue_Day_Past6M,Overdue_Day_Max_Past6M,CA_Institution_Past6M,CA_Institution_Max_Past6M,CA_UseAmount_Past6M,Card_UseAmount_Past6M,Age,Gender,Target,Long_Overdue
0,4,121,0,4,4,25650,36992,60,1,1,1
1,0,0,0,0,0,25820,4087,60,2,1,1
2,0,0,0,1,0,3900,7325,61,1,1,1
3,6,326,0,1,1,1000,11118,61,1,1,1
0,7,727,0,0,0,0,0,61,1,1,1
2,0,0,0,0,0,0,5727,61,1,1,1
1,0,0,0,1,1,1000,7326,61,1,2,1
4,0,0,0,0,0,5460,15993,61,1,1,1
0,0,0,0,0,0,70900,8296,61,1,1,1
1,0,0,0,0,0,3450,6114,61,1,2,1
2,1,7,7,0,0,45390,13015,61,1,0,0
0,0,0,0,0,0,44100,14391,61,1,1,1
2,0,0,0,0,0,56130,9071,61,1,1,1
0,1,18,0,0,0,10030,15898,61,2,1,1
1,0,0,0,0,0,6700,13290,61,1,1,1
0,0,0,0,0,0,0,0,61,1,1,1
2,0,0,0,0,0,1700,8902,61,2,1,1
3,5,408,0,0,0,0,0,61,1,0,0
1,0,0,0,0,0,0,0,61,1,0,0
5,0,0,0,0,0,100,5772,61,1,1,1
0,2,128,0,0,0,0,0,62,1,1,1
1,0,0,0,0,0,0,9242,62,1,1,1
0,0,0,0,0,0,0,11337,62,1,2,1
1,0,0,0,0,0,0,10616,62,1,1,1
2,0,0,0,0,0,0,5848,62,1,1,1
4,0,0,0,0,0,0,0,62,2,1,1
1,0,0,0,0,0,4150,6907,62,2,1,1
1,0,0,0,0,0,90,43035,62,1,3,1
1,0,0,0,0,0,90,45374,62,1,0,0
1,0,0,0,0,0,90,39392,62,1,3,1
2,0,0,0,0,0,60,53644,62,1,2,1
0,0,0,0,0,0,1900,5688,62,1,1,1
3,0,0,0,0,0,0,5452,62,1,1,1
1,3,39,0,0,0,45500,14788,62,1,1,1
1,0,0,0,0,0,2300,9175,62,1,0,0
1,0,0,0,1,1,2900,9803,62,1,0,0
1,0,0,0,0,0,0,5858,62,1,1,1
0,0,0,0,0,0,57400,12781,62,2,1,1
0,0,0,0,0,0,49570,14564,62,1,1,1
0,6,1383,0,0,0,0,0,62,1,1,1
0,0,0,0,0,0,2100,800,62,1,0,0
0,0,0,0,0,0,1830,1222,62,1,0,0
1,0,0,0,0,0,11770,5965,62,1,0,0
0,0,0,0,0,0,0,33846,62,2,2,1
2,2,28,3,0,0,2800,4741,62,1,0,0
0,0,0,0,2,2,15500,27876,62,2,1,1
2,1,17,0,0,0,12900,18290,63,1,1,1
2,9,189,0,2,2,10900,14626,63,1,1,1
1,25,925,35,2,2,5600,4810,63,1,1,1
0,14,289,24,0,0,300,1289,63,1,0,0
0,0,0,0,0,0,14680,22673,63,1,1,1
0,0,0,0,0,0,14590,18961,63,1,1,1
2,0,0,0,0,0,2100,20904,63,1,0,0
0,0,0,0,4,3,17830,12398,63,1,1,1
1,3,30,0,1,1,1300,8671,63,1,1,1
1,6,138,0,2,1,750,6318,63,1,1,1
3,0,0,0,1,0,17900,21852,63,1,1,1
2,0,0,0,0,0,0,5629,63,1,1,1
3,0,0,0,0,0,21800,20112,63,1,0,0
2,0,0,0,2,2,24620,28024,63,1,1,1
0,7,69,4,0,0,0,3267,63,1,1,1
0,0,0,0,0,0,42060,3988,63,2,1,1
1,10,250,0,0,0,0,0,63,2,1,1
0,7,79,0,2,2,450,4182,63,1,0,0
0,6,75,0,1,1,200,3056,63,1,0,0
0,6,75,0,2,1,250,3511,63,1,0,0
0,1,12,0,0,0,0,5,63,1,1,1
0,3,60,15,0,0,0,331,63,1,0,0
0,3,44,0,0,0,0,5,63,1,0,0
0,0,0,0,0,0,46800,15787,63,2,1,1
1,2,14,0,0,0,7600,9845,63,1,1,1
1,3,37,0,0,0,0,5398,63,1,1,1
0,12,217,0,1,1,16200,2286,63,1,1,1
0,12,217,0,1,1,16200,2286,63,1,1,1
0,0,0,0,1,1,22310,15161,63,2,1,1
1,0,0,0,0,0,30,19816,63,2,0,0
0,0,0,0,0,0,9500,4856,64,1,1,1
1,5,127,0,0,0,800,1259,64,1,1,1
0,1,8,0,0,0,1900,4416,64,1,1,1
0,2,14,0,0,1,39380,47273,64,1,1,1
0,0,0,0,0,0,96090,12042,64,1,1,1
1,3,30,0,0,0,17670,11764,64,1,1,1
1,3,30,3,0,0,19200,11756,64,1,0,0
1,12,282,0,2,2,3550,1702,64,1,1,1
0,0,0,0,0,0,18270,32892,64,2,1,1
3,0,0,0,0,0,5200,17009,64,1,1,1
1,0,0,0,0,0,5450,1595,64,2,0,0
2,2,14,0,1,1,7780,33613,64,2,1,1
1,0,0,0,0,0,0,157607,64,1,1,1
1,0,0,0,0,1,41800,6376,64,1,0,0
0,0,0,0,0,1,46800,6008,64,1,1,1
2,1,10,0,0,0,23300,74167,64,1,1,1
0,0,0,0,0,1,90800,34776,64,1,1,1
1,0,0,0,0,0,9740,38671,65,1,1,1
0,0,0,0,0,0,1000,17251,65,2,0,0
0,0,0,0,0,0,1900,17100,65,2,0,0
0,0,0,0,0,0,2800,19705,65,2,1,1
1,0,0,0,0,0,4100,19865,65,2,1,1
0,0,0,0,0,0,2900,19507,65,2,1,1
1,2,15,0,0,0,2720,13448,65,1,1,1
0,0,0,0,0,0,0,10463,65,1,1,1
1,0,0,0,0,0,0,0,65,1,1,1
1,0,0,0,0,0,56800,23300,65,2,2,1
0,1,7,0,4,4,53740,25992,65,2,2,1
0,1,7,7,0,0,0,8349,65,2,0,0
1,0,0,0,0,0,15050,15796,65,2,1,1
1,0,0,0,0,0,16800,14562,65,1,1,1
1,0,0,0,0,0,4600,2513,65,1,1,1
0,1,10,0,2,1,6200,3771,65,1,1,1
2,0,0,0,2,2,4750,13102,65,1,1,1
1,0,0,0,0,0,7500,2768,66,1,0,0
1,0,0,0,0,0,12000,2349,66,1,0,0
1,0,0,0,0,0,18400,18937,66,1,1,1
0,2,20,0,0,0,16200,23540,66,1,0,0
1,0,0,0,0,0,16000,14087,66,1,1,1
1,0,0,0,0,0,0,13188,66,1,0,0
1,0,0,0,0,0,0,12388,66,1,0,0
0,0,0,0,0,0,6600,4494,66,1,2,1
0,1,17,0,0,0,0,0,66,2,1,1
0,2,31,0,0,0,1800,103,66,2,1,1
1,0,0,0,0,0,1490,8086,66,2,1,1
2,0,0,0,0,0,0,22833,66,1,1,1
0,1,32,0,7,7,11680,18648,66,1,2,1
2,6,822,0,0,0,0,2,66,1,1,1
1,11,2214,0,0,0,0,0,66,1,1,1
2,0,0,0,0,0,0,41264,66,1,2,1
1,0,0,0,0,0,2000,5266,67,1,1,1
0,0,0,0,0,0,124,37786,67,2,0,0
0,0,0,0,0,0,124,35185,67,2,0,0
0,4,98,13,0,0,0,0,67,1,0,0
0,22,198,0,0,0,2000,4181,67,1,1,1
3,0,0,0,1,1,2200,24871,67,2,1,1
2,0,0,0,0,0,6650,16300,67,1,1,1
1,0,0,0,0,0,6000,14783,67,1,1,1
0,9,107,28,0,0,0,11509,67,1,0,0
2,11,313,0,1,1,3850,8273,67,2,1,1
0,0,0,0,1,1,100,5952,68,1,1,1
0,0,0,0,0,0,0,30516,68,2,3,1
0,0,0,0,0,0,42100,5022,68,1,1,1
1,0,0,0,1,1,38310,8044,68,1,1,1
0,0,0,0,0,0,0,28679,68,2,3,1
0,0,0,0,0,0,0,3984,68,1,2,1
0,0,0,0,0,0,21560,18812,68,2,1,1
2,1,25,0,2,1,3280,12921,68,1,1,1
0,1,25,0,3,2,4280,15825,68,1,1,1
2,0,0,0,0,0,850,3242,68,1,0,0
0,0,0,0,1,1,50,1617,68,1,0,0
0,0,0,0,0,0,0,1085,68,1,0,0
1,0,0,0,0,1,34600,7194,69,2,1,1
2,0,0,0,0,0,11700,18185,69,1,2,1
4,0,0,0,0,0,10200,18939,69,1,1,1
1,0,0,0,0,0,0,283718,69,1,3,1
1,4,376,0,0,0,0,0,69,2,1,1
0,11,144,0,0,0,34300,12991,69,1,1,1
0,0,0,0,1,1,64950,23313,69,2,1,1
0,0,0,0,2,2,40930,8995,69,2,1,1
1,0,0,0,0,0,8860,2712,69,2,1,1
0,5,86,0,1,1,600,0,69,1,1,1
0,1,7,0,2,0,1200,37584,70,2,1,1
1,0,0,0,4,4,15070,22348,70,2,1,1
0,0,0,0,2,2,28800,14121,70,2,1,1
2,1,9,0,0,0,0,0,70,1,1,1
0,0,0,0,1,1,25200,43631,70,2,0,0
1,0,0,0,0,0,8800,13243,71,1,1,1
0,0,0,0,1,1,24400,15847,71,2,1,1
0,3,51,0,0,0,0,0,72,1,1,1
1,0,0,0,0,0,50000,30679,72,1,0,0
1,7,145,0,0,0,0,6484,72,1,1,1
1,8,548,0,0,0,0,0,72,1,1,1
2,1,15,0,0,0,8400,6142,72,2,1,1
0,0,0,0,2,2,14700,24675,72,1,1,1
1,1,11,0,0,0,15340,9578,73,1,2,1
2,0,0,0,1,1,3320,8592,73,2,3,1
2,0,0,0,0,0,2300,9292,73,2,0,0
3,0,0,0,0,0,8600,4217,73,1,1,1
3,0,0,0,0,0,14000,3473,73,1,1,1
0,1,14,0,2,2,7980,15277,74,2,1,1
1,4,153,0,2,2,6580,12255,74,2,1,1
1,4,153,0,2,2,5080,10463,74,2,1,1
0,6,167,0,3,3,31800,14978,74,1,1,1
1,0,0,0,0,0,0,11610,78,1,0,0
1,0,0,0,0,0,0,18492,79,1,0,0
1,1,7,0,0,0,0,16813,79,1,1,1
0,1,728,569,0,0,0,0,81,1,0,0
0,1,92,0,3,2,24700,2182,84,1,1,1
0,1,8,0,3,2,40700,2368,84,1,1,1
0,0,0,0,0,0,0,16882,44,1,0,0
0,0,0,0,0,0,0,13306,44,1,0,0
0,0,0,0,0,0,0,15788,44,1,0,0
0,0,0,0,0,0,0,22070,45,1,0,0
1,0,0,0,0,0,0,13838,48,1,0,0
0,0,0,0,0,0,0,7770,48,1,0,0
0,0,0,0,1,1,1000,13257,49,1,0,0
0,0,0,0,0,0,0,16312,51,1,0,0
0,0,0,0,0,0,0,4599,52,1,0,0
0,0,0,0,0,0,250,25853,53,1,0,0
0,0,0,0,0,0,0,7968,54,1,0,0
0,0,0,0,0,0,0,18281,54,1,0,0
0,0,0,0,0,0,0,23187,54,1,0,0
0,0,0,0,0,0,0,9893,55,1,0,0
0,0,0,0,0,0,0,31822,56,2,0,0
0,0,0,0,1,1,150,2780,56,1,0,0
1,0,0,0,0,0,0,8292,56,1,0,0
1,0,0,0,0,0,150,8462,56,1,0,0
1,0,0,0,0,0,0,12524,56,1,0,0
0,0,0,0,1,1,10,9835,56,1,0,0
0,0,0,0,0,0,0,9495,56,1,0,0
0,0,0,0,0,0,0,11355,56,1,0,0
0,0,0,0,0,0,0,11390,56,1,0,0
1,0,0,0,0,0,0,11111,56,1,0,0
0,0,0,0,0,0,0,5629,57,1,0,0
0,0,0,0,0,0,0,14325,57,1,0,0
1,0,0,0,0,0,0,10778,57,1,0,0
0,0,0,0,0,0,0,7005,57,1,0,0
0,0,0,0,0,0,0,11112,57,1,0,0
0,0,0,0,0,0,0,10349,58,1,0,0
0,0,0,0,0,0,0,16058,58,2,0,0
1,0,0,0,0,0,0,17388,58,2,0,0
1,0,0,0,0,0,0,2365,59,1,0,0
0,0,0,0,0,0,0,9953,59,1,0,0
0,0,0,0,0,0,0,17158,59,2,0,0
0,0,0,0,0,0,0,3798,59,1,0,0
0,0,0,0,0,0,0,3619,59,1,0,0
0,0,0,0,0,0,0,2681,59,1,0,0
0,0,0,0,0,0,0,6126,59,1,0,0
0,0,0,0,0,0,0,19057,59,1,0,0
1,0,0,0,0,0,0,20578,60,1,0,0
0,0,0,0,0,0,0,17451,60,1,0,0
0,0,0,0,0,0,0,2801,61,1,0,0
1,0,0,0,0,0,0,6181,61,1,0,0
2,0,0,0,0,0,0,3929,61,1,0,0
0,0,0,0,0,0,0,13754,61,1,0,0
0,0,0,0,0,0,0,9187,61,1,0,0
0,0,0,0,0,0,0,4913,61,1,0,0
1,0,0,0,0,0,0,12974,62,1,0,0
1,0,0,0,0,0,0,12998,62,1,0,0
0,0,0,0,0,0,0,15009,62,1,0,0
0,0,0,0,0,0,0,14675,62,1,0,0
0,0,0,0,0,0,0,7760,62,1,0,0
0,0,0,0,0,0,0,5111,62,1,0,0
1,0,0,0,1,1,10,17830,62,2,0,0
2,0,0,0,0,0,0,22728,64,1,0,0
2,0,0,0,0,0,0,22820,64,1,0,0
0,0,0,0,0,0,0,22726,64,1,0,0
0,0,0,0,0,0,0,18805,64,1,0,0
0,0,0,0,0,0,0,17328,64,1,0,0
0,0,0,0,1,1,70,26465,64,2,0,0
0,0,0,0,0,0,0,38803,64,1,0,0
0,0,0,0,0,0,0,12754,64,1,0,0
0,0,0,0,0,0,0,4435,65,1,0,0
1,0,0,0,0,0,0,23012,65,1,0,0
1,0,0,0,0,0,0,21384,65,1,0,0
0,0,0,0,0,0,0,21968,65,1,0,0
0,0,0,0,0,0,0,14777,65,1,0,0
0,0,0,0,0,0,0,12569,65,1,0,0
1,0,0,0,0,0,0,2316,65,1,0,0
1,0,0,0,0,0,0,6962,66,1,0,0
0,0,0,0,0,0,0,6523,66,1,0,0
0,0,0,0,0,0,0,9371,66,1,0,0
0,0,0,0,0,0,0,8272,66,1,0,0
1,0,0,0,0,0,0,4643,66,1,0,0
0,0,0,0,0,0,0,7186,66,1,0,0
1,0,0,0,0,0,0,25521,67,1,0,0
1,0,0,0,0,0,0,10980,67,1,0,0
0,0,0,0,0,0,0,6013,68,1,0,0
2,0,0,0,1,1,1900,7816,68,1,0,0
0,0,0,0,0,0,0,5104,68,1,0,0
0,0,0,0,1,1,100,8134,69,1,0,0
0,0,0,0,0,0,0,4659,70,1,0,0
0,0,0,0,0,0,0,1489,72,1,0,0
0,0,0,0,0,0,0,7950,73,1,0,0
0,0,0,0,0,0,0,19780,74,1,0,0
0,0,0,0,0,0,0,10252,74,1,0,0
0,0,0,0,0,0,0,3719,75,1,0,0
0,0,0,0,0,0,0,3196,75,1,0,0
0,0,0,0,0,0,0,5107,75,1,0,0
0,0,0,0,0,0,0,8052,76,1,0,0
1,0,0,0,0,0,0,6121,79,1,0,0
0,0,0,0,0,0,0,5237,83,1,0,0
0,0,0,0,0,0,0,11270,38,1,0,0
0,0,0,0,0,0,0,2193,43,1,0,0
0,0,0,0,0,0,0,3670,43,1,0,0
0,0,0,0,0,0,0,15047,43,1,0,0
1,0,0,0,0,0,0,39014,44,1,0,0
0,0,0,0,0,0,0,8423,45,1,0,0
0,0,0,0,0,0,0,1426,45,1,0,0
0,0,0,0,0,0,0,12862,45,2,0,0
0,0,0,0,1,1,100,12580,45,1,0,0
0,0,0,0,0,0,0,9495,45,2,0,0
0,0,0,0,0,0,0,26441,46,1,0,0
1,0,0,0,1,0,1700,7193,46,1,0,0
0,0,0,0,0,0,0,5783,47,1,0,0
1,0,0,0,1,1,538,12965,47,1,0,0
1,0,0,0,1,1,538,11437,47,1,0,0
1,0,0,0,0,0,0,9587,47,1,0,0
1,0,0,0,0,0,0,18618,47,2,0,0
1,0,0,0,0,0,0,18222,47,2,0,0
1,0,0,0,0,0,0,20795,47,2,0,0
1,0,0,0,0,0,0,17110,47,2,0,0
0,0,0,0,0,0,0,13564,47,2,0,0
0,0,0,0,0,0,0,12704,47,2,0,0
0,0,0,0,0,0,0,3704,47,1,0,0
1,0,0,0,0,0,0,12089,47,1,0,0
0,0,0,0,0,0,0,12224,47,1,0,0
0,0,0,0,0,0,0,25991,48,2,0,0
0,0,0,0,0,0,0,9528,48,2,0,0
1,0,0,0,0,0,0,13209,48,1,0,0
1,0,0,0,0,0,0,12649,48,1,0,0
0,0,0,0,0,0,0,5594,48,1,0,0
0,0,0,0,0,0,0,5673,48,1,0,0
0,0,0,0,0,0,0,5728,48,1,0,0
0,0,0,0,0,0,0,46397,48,1,0,0
0,0,0,0,0,0,0,4648,48,1,0,0
2,0,0,0,0,0,0,7619,49,1,0,0
0,0,0,0,0,0,0,11726,49,1,0,0
0,0,0,0,0,0,0,22995,49,1,0,0
1,1,13,13,0,0,0,9740,50,1,0,0
0,0,0,0,0,0,0,10287,50,2,0,0
1,0,0,0,0,0,0,27262,51,1,0,0
0,0,0,0,0,0,0,764,51,1,0,0
0,0,0,0,0,0,0,13841,51,1,0,0
0,0,0,0,0,0,0,13298,51,1,0,0
0,0,0,0,0,0,0,8020,51,1,0,0
0,0,0,0,0,0,0,5001,51,1,0,0
0,0,0,0,0,0,0,9251,51,1,0,0
0,0,0,0,0,0,0,13953,52,2,0,0
1,0,0,0,0,0,0,19272,52,2,0,0
2,0,0,0,3,3,2064,12546,52,1,0,0
2,0,0,0,1,1,50,18810,52,1,0,0
0,0,0,0,0,0,300,6872,52,1,0,0
0,0,0,0,0,0,250,5694,52,1,0,0
1,0,0,0,0,0,0,18624,52,1,0,0
2,0,0,0,0,0,0,20265,52,2,0,0
0,0,0,0,0,0,0,9154,53,1,0,0
0,0,0,0,0,0,0,7978,53,1,0,0
0,0,0,0,0,0,0,4498,53,1,0,0
0,0,0,0,0,0,0,2839,53,1,0,0
0,0,0,0,0,0,0,3809,53,1,0,0
1,0,0,0,0,0,250,19676,53,1,0,0
1,0,0,0,1,1,70,14551,53,1,0,0
0,0,0,0,0,0,0,21776,53,1,0,0
1,0,0,0,0,0,0,20577,53,1,0,0
0,0,0,0,0,0,0,17234,53,1,0,0
0,0,0,0,0,0,0,13785,53,1,0,0
0,0,0,0,0,0,1900,15341,53,1,0,0
0,0,0,0,0,0,1230,15729,53,1,0,0
2,0,0,0,1,1,130,5310,53,1,0,0
0,0,0,0,1,1,250,22482,53,1,0,0
1,0,0,0,0,0,0,9379,53,1,0,0
2,0,0,0,0,0,200,17177,53,1,0,0
0,1,10,1,0,0,8350,6985,54,1,0,0
0,0,0,0,0,0,0,14148,54,1,0,0
0,0,0,0,0,0,0,19163,54,1,0,0
0,0,0,0,1,0,50,21778,54,1,0,0
0,0,0,0,0,0,0,11869,54,1,0,0
0,0,0,0,1,1,20000,24835,54,1,0,0
0,0,0,0,0,0,0,17271,54,2,0,0
1,0,0,0,0,0,0,6403,54,1,0,0
1,0,0,0,0,0,0,13656,55,1,0,0
0,0,0,0,0,0,7500,24528,55,1,0,0
0,0,0,0,0,0,0,4262,55,1,0,0
1,0,0,0,0,0,0,7088,55,1,0,0
0,0,0,0,0,0,0,8903,55,1,0,0
0,0,0,0,0,0,0,10304,55,1,0,0
0,0,0,0,0,0,0,10757,55,1,0,0
0,0,0,0,0,0,0,11503,55,1,0,0
2,0,0,0,0,0,2000,15252,56,2,0,0
0,0,0,0,0,0,0,10280,56,1,0,0
0,0,0,0,0,0,0,2687,56,1,0,0
1,0,0,0,0,0,0,21752,56,1,0,0
0,1,7,0,0,0,0,24434,56,2,0,0
1,0,0,0,0,0,0,6911,56,1,0,0
1,0,0,0,0,0,650,5303,56,1,0,0
0,0,0,0,0,0,0,5261,56,1,0,0
0,0,0,0,0,0,20770,10717,56,1,0,0
0,0,0,0,1,1,300,19022,56,1,0,0
0,0,0,0,1,1,300,16507,56,1,0,0
1,0,0,0,0,0,0,6932,56,1,0,0
1,0,0,0,0,0,0,6442,56,1,0,0
0,0,0,0,0,0,0,5336,56,1,0,0
0,0,0,0,0,0,0,30985,57,2,0,0
1,0,0,0,0,0,0,23325,57,2,0,0
1,0,0,0,0,0,0,25561,57,2,0,0
0,0,0,0,0,0,0,19022,57,2,0,0
0,0,0,0,0,0,0,4319,57,1,0,0
0,0,0,0,0,0,0,3942,57,1,0,0
0,0,0,0,0,0,0,4204,57,1,0,0
1,0,0,0,1,1,200,24479,57,1,0,0
0,0,0,0,0,0,0,4203,57,1,0,0
1,0,0,0,0,0,0,9333,57,1,0,0
0,0,0,0,1,1,5000,4836,57,2,0,0
1,0,0,0,0,0,0,40929,58,1,0,0
0,0,0,0,0,0,0,8726,58,1,0,0
0,0,0,0,0,0,0,16214,58,1,0,0
0,0,0,0,0,0,0,19588,58,1,0,0
0,0,0,0,0,0,0,18533,58,1,0,0
1,0,0,0,2,1,500,9589,58,1,0,0
1,0,0,0,1,1,500,7245,58,2,0,0
0,0,0,0,1,1,1750,21716,58,1,0,0
1,0,0,0,0,0,0,19067,58,1,0,0
1,0,0,0,0,0,0,19231,58,1,0,0
0,0,0,0,0,0,0,13158,59,1,0,0
0,0,0,0,0,0,0,23587,59,1,0,0
1,0,0,0,2,2,2100,15197,59,1,0,0
1,0,0,0,2,2,2100,13690,59,1,0,0
0,0,0,0,0,0,0,9924,59,1,0,0
1,0,0,0,0,0,0,3604,59,1,0,0
1,0,0,0,0,0,0,4963,59,1,0,0
0,0,0,0,0,0,0,17167,59,1,0,0
0,0,0,0,0,0,0,18586,59,1,0,0
2,0,0,0,0,0,0,11133,60,2,0,0
2,0,0,0,0,0,0,16033,60,1,0,0
0,0,0,0,0,0,0,32313,60,1,0,0
2,0,0,0,0,0,0,10767,60,1,0,0
0,0,0,0,0,0,0,6276,60,1,0,0
0,0,0,0,0,0,0,23352,60,1,0,0
1,0,0,0,0,0,0,5179,60,1,0,0
0,0,0,0,0,0,0,28185,61,2,0,0
0,0,0,0,0,0,0,26673,61,1,0,0
0,0,0,0,0,0,0,24478,61,1,0,0
1,0,0,0,0,0,0,5645,61,1,0,0
0,0,0,0,0,0,0,12334,61,1,0,0
3,0,0,0,0,0,0,21609,61,2,0,0
1,0,0,0,0,0,0,1159,61,1,0,0
1,0,0,0,0,0,0,6509,61,1,0,0
0,0,0,0,1,1,100,2471,62,1,0,0
1,0,0,0,0,0,0,12907,62,2,0,0
0,0,0,0,0,0,0,21019,62,1,0,0
0,0,0,0,0,0,0,15990,62,1,0,0
1,0,0,0,0,0,0,19908,62,1,0,0
0,0,0,0,0,0,0,14055,62,2,0,0
0,0,0,0,1,1,300,7953,62,1,0,0
0,0,0,0,0,0,0,16206,63,1,0,0
2,0,0,0,1,1,500,5555,63,1,0,0
2,0,0,0,1,1,500,6264,63,1,0,0
1,0,0,0,0,0,0,15527,63,1,0,0
0,0,0,0,0,0,0,2420,63,1,0,0
1,0,0,0,0,0,0,7360,63,1,0,0
0,0,0,0,0,0,0,22689,63,1,0,0
0,0,0,0,2,2,20700,32950,63,1,0,0
0,0,0,0,1,1,500,11450,63,1,0,0
0,0,0,0,0,0,0,7312,64,2,0,0
0,0,0,0,1,1,7790,31627,64,1,0,0
0,0,0,0,1,1,8690,30808,64,1,0,0
0,0,0,0,1,1,5700,34662,64,1,0,0
0,0,0,0,0,0,0,7307,64,2,0,0
0,0,0,0,0,0,0,17583,64,1,0,0
0,0,0,0,0,0,0,5518,64,2,0,0
2,0,0,0,0,0,0,6979,64,2,0,0
1,0,0,0,0,0,0,8979,65,1,0,0
0,0,0,0,0,0,0,25644,65,1,0,0
0,0,0,0,0,0,0,6809,65,1,0,0
0,0,0,0,1,1,300,40665,65,1,0,0
1,0,0,0,0,0,0,21464,65,1,0,0
1,0,0,0,2,1,8700,10390,65,1,0,0
1,0,0,0,0,0,0,22694,65,1,0,0
0,0,0,0,0,0,0,16879,65,1,0,0
0,0,0,0,0,0,0,12253,65,1,0,0
0,0,0,0,0,0,0,24297,65,1,0,0
1,0,0,0,0,0,0,10254,66,1,0,0
0,0,0,0,0,0,0,22872,66,1,0,0
0,0,0,0,0,0,0,13076,66,1,0,0
0,0,0,0,1,1,100,13015,66,1,0,0
0,0,0,0,0,0,0,6968,66,1,0,0
0,0,0,0,0,0,48800,7656,67,1,0,0
0,0,0,0,0,0,0,8387,67,1,0,0
0,0,0,0,0,0,0,8746,67,1,0,0
0,0,0,0,0,0,0,7315,67,1,0,0
0,0,0,0,1,1,4500,5318,67,1,0,0
0,0,0,0,0,0,0,14349,67,1,0,0
1,0,0,0,0,0,0,14631,67,1,0,0
0,0,0,0,0,0,0,15862,67,1,0,0
0,0,0,0,0,0,0,20551,67,1,0,0
0,0,0,0,0,0,9250,8920,67,1,0,0
1,0,0,0,2,1,2900,7096,67,1,0,0
0,0,0,0,1,1,1400,8466,67,1,0,0
0,0,0,0,1,1,1400,9835,67,1,0,0
1,0,0,0,0,0,0,14446,68,1,0,0
1,0,0,0,1,1,1900,7045,68,1,0,0
0,0,0,0,0,0,0,32331,68,1,0,0
0,0,0,0,0,0,0,10003,68,1,0,0
1,0,0,0,0,0,0,14469,68,1,0,0
1,0,0,0,0,0,0,25913,68,2,0,0
1,0,0,0,0,0,0,31104,68,2,0,0
0,0,0,0,0,0,0,10717,68,1,0,0
0,0,0,0,0,0,0,14445,68,1,0,0
0,0,0,0,0,0,0,28718,69,1,0,0
0,0,0,0,0,0,0,3218,70,2,0,0
1,0,0,0,0,0,0,7123,70,2,0,0
0,0,0,0,1,1,200,10532,70,1,0,0
0,0,0,0,1,1,400,9172,70,1,0,0
0,0,0,0,0,0,0,7026,71,1,0,0
1,0,0,0,0,0,0,18893,73,1,0,0
0,0,0,0,0,0,0,17213,73,1,0,0
1,0,0,0,1,1,1900,11217,73,1,0,0
0,0,0,0,0,0,7000,21382,79,1,0,0
0,0,0,0,0,0,0,66487,79,1,0,0
0,0,0,0,0,0,0,63978,79,1,0,0
0,0,0,0,0,0,0,15842,81,1,0,0
1,0,0,0,0,0,0,290,82,1,0,0
0,0,0,0,0,0,0,33571,82,1,0,0
0,0,0,0,0,0,0,16997,38,1,0,0
0,0,0,0,0,0,0,4780,41,1,0,0
1,0,0,0,2,2,8770,14492,42,2,0,0
1,0,0,0,0,0,0,19317,42,2,0,0
2,0,0,0,2,2,330,19864,42,1,0,0
1,0,0,0,0,0,0,1874,42,1,0,0
1,0,0,0,0,0,0,2110,42,1,0,0
1,0,0,0,0,0,460,5527,43,1,0,0
0,0,0,0,0,0,0,6440,43,1,0,0
0,0,0,0,0,0,0,2958,43,1,0,0
1,0,0,0,0,0,0,11177,43,1,0,0
1,0,0,0,1,1,14450,25474,43,2,0,0
1,0,0,0,1,1,50,10918,43,1,0,0
0,0,0,0,1,1,50,8734,43,1,0,0
0,0,0,0,1,1,50,9453,43,1,0,0
0,0,0,0,0,0,0,6414,44,2,0,0
0,0,0,0,0,0,0,8594,44,1,0,0
0,0,0,0,0,0,0,6150,44,1,0,0
0,0,0,0,0,0,0,6074,44,1,0,0
0,0,0,0,0,0,0,6162,44,1,0,0
0,0,0,0,0,0,0,11320,44,1,0,0
0,0,0,0,0,0,0,9368,44,1,0,0
1,0,0,0,0,0,0,7221,44,1,0,0
1,0,0,0,0,0,0,4992,44,1,0,0
1,0,0,0,0,0,0,7862,44,1,0,0
0,1,8,0,0,0,800,9166,44,1,0,0
0,0,0,0,0,0,0,20940,44,1,0,0
1,0,0,0,0,0,0,18278,44,1,0,0
0,0,0,0,0,0,0,11390,45,1,0,0
2,0,0,0,0,0,0,1649,45,2,0,0
1,0,0,0,0,0,892,20773,45,2,0,0
0,0,0,0,0,0,0,25658,45,2,0,0
0,0,0,0,1,0,439,17295,45,2,0,0
0,0,0,0,2,1,3200,16856,45,2,0,0
1,1,7,0,0,0,0,15295,45,1,0,0
0,1,7,7,0,0,0,11541,45,1,0,0
0,0,0,0,0,0,0,6855,46,1,0,0
3,0,0,0,2,0,850,8171,46,1,0,0
0,0,0,0,0,0,0,9982,46,1,0,0
1,0,0,0,0,0,0,32769,46,1,0,0
0,0,0,0,2,1,1800,4274,46,2,0,0
1,0,0,0,0,0,0,14454,46,1,0,0
1,0,0,0,4,4,29850,20391,46,2,0,0
2,3,21,7,2,2,5300,4715,46,1,0,0
1,0,0,0,0,0,0,2665,46,1,0,0
1,0,0,0,0,0,0,2929,46,1,0,0
0,0,0,0,0,0,20500,8727,46,1,0,0
1,0,0,0,1,0,6000,16031,47,1,0,0
